household_id,division_id,my_needs_segment,persona,facts_seg,ecom_ind,rewards_engaged,email_flag,push_flag,sms_flag,pre_weekly_net_sales,channel_mix
1003944,1,Easy_Eating,Wellness,New,0,1,1,1,1,77.29,7.Email+Push+SMS
1003945,7,Easy_Shopping,Convenience,New,0,1,0,1,0,39.61,2.Push-only
1003946,2,Easy_Eating,Wellness,Occasional,0,0,1,0,0,35.67,1.Email-only
1003947,1,Easy_Eating,Value,New,0,0,1,0,0,46.33,1.Email-only
1003948,7,Easy_Eating,Value,New,0,0,1,1,0,5.89,4.Email+Push
1003949,2,Chasing_Price,Premium,Occasional,0,0,1,1,0,109.92,4.Email+Push
1003950,3,Chasing_Price,Premium,Loyal,0,1,0,0,1,73.55,3.SMS-only
1003951,8,Scratch_Foodies,Convenience,Loyal,1,1,1,0,0,50.7,1.Email-only
1003952,7,Chasing_Price,Convenience,Lapsing,0,0,1,0,1,157.72,5.Email+SMS
1003953,5,Healthy_Foodies,Family,Occasional,1,0,1,1,0,102.34,4.Email+Push
1003954,1,Easy_Eating,Value,Loyal,0,1,1,1,0,121.33,4.Email+Push
1003955,4,Chasing_Price,Wellness,Lapsing,0,0,1,0,0,23.52,1.Email-only
1003956,8,Easy_Shopping,Family,Loyal,1,0,1,0,0,44.41,1.Email-only
1003957,7,Easy_Eating,Wellness,New,0,0,1,0,0,17.64,1.Email-only
1003958,1,Easy_Shopping,Premium,Loyal,0,0,1,0,0,52.29,1.Email-only
1003959,3,Scratch_Foodies,Value,Loyal,1,1,1,0,0,38.78,1.Email-only
1003961,1,Scratch_Foodies,Value,Loyal,1,0,1,0,0,218.47,1.Email-only
1003962,5,One_Stop_Low_Price,Family,Occasional,1,1,1,0,0,41.4,1.Email-only
1003963,2,One_Stop_Low_Price,Convenience,Occasional,1,0,1,1,0,16.14,4.Email+Push
1003964,2,Easy_Eating,Convenience,New,0,0,1,1,0,74.51,4.Email+Push
1003965,1,Easy_Eating,Value,Loyal,0,1,0,1,1,79.09,6.Push+SMS
1003966,3,Easy_Shopping,Value,Loyal,0,0,1,1,1,55.86,7.Email+Push+SMS
1003967,1,Healthy_Foodies,Value,New,1,1,1,1,0,62.22,4.Email+Push
1003968,3,Easy_Eating,Value,Lapsing,0,0,1,0,0,13.49,1.Email-only
1003969,1,Chasing_Price,Convenience,Loyal,0,0,0,1,0,25.47,2.Push-only
1003970,7,Chasing_Price,Wellness,Loyal,0,0,0,0,1,26.14,3.SMS-only
1003972,3,Easy_Eating,Wellness,New,0,1,1,1,1,39.98,7.Email+Push+SMS
1003973,1,Scratch_Foodies,Value,Loyal,1,1,1,0,0,26.39,1.Email-only
1003974,1,Chasing_Price,Value,Lapsing,0,0,1,0,0,39.96,1.Email-only
1003975,1,Easy_Eating,Premium,Loyal,1,0,1,0,0,151.44,1.Email-only
1003977,1,Scratch_Foodies,Value,Occasional,0,1,1,0,1,21.65,5.Email+SMS
1003979,4,Healthy_Foodies,Family,Loyal,0,0,1,0,0,65.83,1.Email-only
1003981,3,Easy_Shopping,Convenience,Occasional,1,0,1,0,0,45.29,1.Email-only
1003982,4,One_Stop_Low_Price,Convenience,Lapsing,1,1,1,1,1,51.62,7.Email+Push+SMS
1003983,2,Easy_Eating,Family,Lapsing,0,0,1,0,0,118.62,1.Email-only
1003984,2,Easy_Shopping,Family,Loyal,0,0,1,1,0,173.83,4.Email+Push
1003985,1,Healthy_Foodies,Value,Occasional,0,0,1,0,0,122.72,1.Email-only
1003986,2,One_Stop_Low_Price,Value,Loyal,1,1,1,1,1,25.48,7.Email+Push+SMS
1003988,8,Chasing_Price,Premium,Lapsing,1,0,1,1,0,10.57,4.Email+Push
1003989,8,Easy_Shopping,Wellness,Loyal,0,1,1,0,1,64.92,5.Email+SMS
1003990,8,Scratch_Foodies,Family,Loyal,0,0,1,1,1,38.26,7.Email+Push+SMS
1003991,3,Easy_Shopping,Value,Occasional,1,1,1,0,1,18.55,5.Email+SMS
1003992,1,Chasing_Price,Family,Occasional,0,1,1,0,0,100.12,1.Email-only
1003993,2,One_Stop_Low_Price,Family,Loyal,0,1,1,0,0,86.89,1.Email-only
1003994,2,Chasing_Price,Convenience,Loyal,0,1,1,1,0,11.46,4.Email+Push
1003995,1,Chasing_Price,Family,Lapsing,0,1,1,0,0,165.73,1.Email-only
1003996,1,Scratch_Foodies,Wellness,Loyal,0,1,0,1,0,49.23,2.Push-only
1003997,3,Chasing_Price,Convenience,Loyal,0,1,1,1,1,46.17,7.Email+Push+SMS
1003998,2,Easy_Shopping,Premium,New,1,1,1,1,0,108.39,4.Email+Push
1003999,1,Healthy_Foodies,Convenience,Occasional,0,1,1,0,0,39.24,1.Email-only
1004000,5,Easy_Eating,Value,Loyal,1,0,0,1,0,36.9,2.Push-only
1004001,2,Chasing_Price,Premium,New,0,0,1,0,0,145.04,1.Email-only
1004002,6,Healthy_Foodies,Convenience,Lapsing,1,0,1,1,0,29.5,4.Email+Push
1004003,2,Easy_Eating,Convenience,New,0,1,1,0,0,16.95,1.Email-only
1004005,1,Easy_Shopping,Family,Loyal,0,0,1,0,0,33.43,1.Email-only
1004006,3,Easy_Eating,Value,Lapsing,1,0,1,0,0,10.47,1.Email-only
1004007,1,Chasing_Price,Value,Occasional,0,1,1,0,0,13.98,1.Email-only
1004008,1,Healthy_Foodies,Family,Loyal,0,0,1,0,0,19.31,1.Email-only
1004009,4,Easy_Eating,Wellness,Occasional,0,0,1,1,1,108.72,7.Email+Push+SMS
1004010,2,Easy_Eating,Premium,Loyal,0,1,1,1,0,37.78,4.Email+Push
1004011,1,Easy_Shopping,Convenience,Loyal,1,0,1,1,0,27.87,4.Email+Push
1004012,7,Chasing_Price,Value,Occasional,1,1,1,1,0,288.12,4.Email+Push
1004013,1,One_Stop_Low_Price,Value,Occasional,0,1,1,1,0,18.71,4.Email+Push
1004014,4,Easy_Shopping,Convenience,Lapsing,1,1,1,1,0,19.1,4.Email+Push
1004015,4,One_Stop_Low_Price,Wellness,Occasional,0,0,1,1,0,24.52,4.Email+Push
1004016,2,Healthy_Foodies,Convenience,Occasional,0,1,1,1,0,76.32,4.Email+Push
1004018,1,Chasing_Price,Convenience,New,0,1,1,0,0,25.38,1.Email-only
1004019,5,Chasing_Price,Convenience,Loyal,0,1,1,0,0,265.0,1.Email-only
1004020,2,One_Stop_Low_Price,Convenience,Loyal,1,1,0,1,1,59.1,6.Push+SMS
1004023,7,Easy_Shopping,Convenience,Loyal,0,0,0,0,1,103.54,3.SMS-only
1004024,6,Healthy_Foodies,Family,Occasional,1,1,0,1,0,38.76,2.Push-only
1004025,7,Easy_Eating,Value,Loyal,1,0,1,0,0,52.62,1.Email-only
1004026,4,Easy_Shopping,Wellness,Loyal,0,0,1,0,0,41.44,1.Email-only
1004027,4,Easy_Eating,Value,Occasional,0,1,1,1,1,33.62,7.Email+Push+SMS
1004028,3,Easy_Shopping,Wellness,Lapsing,0,0,1,1,1,81.56,7.Email+Push+SMS
1004029,7,Chasing_Price,Value,Loyal,1,0,0,0,1,12.93,3.SMS-only
1004031,2,Healthy_Foodies,Convenience,Lapsing,0,1,1,0,0,40.99,1.Email-only
1004032,4,Healthy_Foodies,Convenience,New,0,0,1,0,1,36.64,5.Email+SMS
1004033,4,Chasing_Price,Family,Lapsing,0,1,1,1,0,10.49,4.Email+Push
1004034,1,Easy_Shopping,Family,Loyal,0,1,1,1,0,118.37,4.Email+Push
1004035,3,Easy_Eating,Value,Lapsing,0,0,1,1,0,79.44,4.Email+Push
1004036,2,Healthy_Foodies,Family,Loyal,1,1,1,1,0,13.82,4.Email+Push
1004037,6,Healthy_Foodies,Family,Occasional,1,1,1,0,1,37.85,5.Email+SMS
1004038,3,Healthy_Foodies,Value,Occasional,0,1,1,1,0,82.32,4.Email+Push
1004039,6,One_Stop_Low_Price,Value,Occasional,0,1,1,0,1,44.37,5.Email+SMS
1004040,3,Easy_Shopping,Family,Loyal,1,0,1,0,0,36.9,1.Email-only
1004041,5,Chasing_Price,Convenience,Lapsing,1,1,1,1,1,25.6,7.Email+Push+SMS
1004042,1,Easy_Eating,Convenience,Lapsing,1,1,0,1,1,54.68,6.Push+SMS
1004043,7,Chasing_Price,Value,Loyal,1,0,1,0,0,33.56,1.Email-only
1004044,3,Scratch_Foodies,Premium,Loyal,1,1,1,1,0,199.6,4.Email+Push
1004045,2,Healthy_Foodies,Wellness,Occasional,0,0,1,0,0,91.53,1.Email-only
1004046,2,One_Stop_Low_Price,Convenience,Loyal,0,0,0,1,0,44.49,2.Push-only
1004047,2,Healthy_Foodies,Convenience,Loyal,0,0,0,1,1,10.73,6.Push+SMS
1004048,2,Easy_Eating,Convenience,Loyal,0,1,1,1,0,139.39,4.Email+Push
1004050,7,Chasing_Price,Family,Occasional,0,1,0,0,1,146.37,3.SMS-only
1004051,5,Chasing_Price,Wellness,Loyal,0,0,0,0,1,37.58,3.SMS-only
1004052,4,One_Stop_Low_Price,Premium,Occasional,1,0,1,0,0,59.96,1.Email-only
1004053,3,Scratch_Foodies,Value,Occasional,1,0,1,0,0,42.75,1.Email-only
1004054,6,One_Stop_Low_Price,Wellness,New,1,0,1,1,0,10.92,4.Email+Push
1004055,6,Easy_Shopping,Wellness,New,0,1,1,1,0,50.26,4.Email+Push
1004056,2,Chasing_Price,Value,Lapsing,0,1,1,1,0,16.7,4.Email+Push
1004057,7,Chasing_Price,Convenience,Loyal,0,1,1,0,0,105.43,1.Email-only
1004058,3,Healthy_Foodies,Convenience,Occasional,0,1,1,0,0,100.65,1.Email-only
1004059,6,Easy_Eating,Family,Occasional,0,0,1,0,0,44.64,1.Email-only
1004060,8,Scratch_Foodies,Family,Occasional,1,0,1,0,0,52.0,1.Email-only
1004061,5,Easy_Eating,Value,Loyal,0,0,1,0,0,59.6,1.Email-only
1004062,1,One_Stop_Low_Price,Convenience,Occasional,0,0,1,1,0,41.19,4.Email+Push
1004063,4,Healthy_Foodies,Family,Loyal,1,1,1,1,0,131.8,4.Email+Push
1004064,1,Easy_Eating,Value,Occasional,1,1,1,1,0,35.48,4.Email+Push
1004067,5,Easy_Eating,Convenience,Loyal,0,1,1,1,0,31.93,4.Email+Push
1004068,7,Easy_Eating,Value,Occasional,0,0,1,0,0,2.18,1.Email-only
1004069,1,Easy_Shopping,Value,Loyal,0,0,0,1,0,52.34,2.Push-only
1004071,4,Easy_Eating,Wellness,Occasional,0,1,1,0,0,41.83,1.Email-only
1004072,3,Healthy_Foodies,Premium,Occasional,0,0,1,0,0,222.73,1.Email-only
1004073,1,Easy_Eating,Value,Loyal,0,1,0,1,0,68.62,2.Push-only
1004074,1,One_Stop_Low_Price,Convenience,Lapsing,1,1,1,1,0,52.7,4.Email+Push
1004075,3,Scratch_Foodies,Family,Loyal,1,1,1,1,0,65.46,4.Email+Push
1004076,4,Healthy_Foodies,Convenience,Occasional,0,0,1,0,0,79.03,1.Email-only
1004077,4,Easy_Eating,Convenience,Loyal,1,0,1,0,1,16.37,5.Email+SMS
1004078,1,Easy_Eating,Value,Loyal,0,0,1,0,0,29.47,1.Email-only
1004079,3,Easy_Shopping,Value,Loyal,0,0,1,0,0,59.43,1.Email-only
1004080,2,Easy_Eating,Premium,Loyal,1,0,1,0,0,222.06,1.Email-only
1004081,2,Easy_Shopping,Value,Loyal,0,1,1,1,1,27.76,7.Email+Push+SMS
1004082,5,Healthy_Foodies,Value,Lapsing,0,1,1,0,1,69.98,5.Email+SMS
1004083,2,Easy_Shopping,Value,New,0,1,1,0,0,61.72,1.Email-only
1004084,3,Healthy_Foodies,Convenience,Loyal,0,1,1,1,0,133.16,4.Email+Push
1004085,7,Easy_Eating,Convenience,Occasional,0,1,1,0,0,252.52,1.Email-only
1004086,3,Healthy_Foodies,Convenience,Occasional,0,1,1,0,0,133.29,1.Email-only
1004087,4,Easy_Shopping,Convenience,Lapsing,1,0,0,1,0,70.25,2.Push-only
1004088,1,Easy_Shopping,Convenience,Occasional,0,1,1,1,0,13.25,4.Email+Push
1004089,1,Easy_Shopping,Convenience,Loyal,0,0,1,1,0,69.08,4.Email+Push
1004090,1,Healthy_Foodies,Wellness,New,1,1,1,1,0,33.54,4.Email+Push
1004091,5,Easy_Shopping,Premium,Loyal,1,1,1,0,0,94.17,1.Email-only
1004092,6,Easy_Eating,Convenience,Occasional,0,1,1,1,0,75.36,4.Email+Push
1004093,1,Easy_Shopping,Premium,Loyal,1,0,1,0,0,107.34,1.Email-only
1004094,2,Scratch_Foodies,Family,Lapsing,0,1,1,1,1,243.81,7.Email+Push+SMS
1004095,2,Easy_Eating,Wellness,Occasional,0,1,1,0,1,17.56,5.Email+SMS
1004096,4,Scratch_Foodies,Family,Occasional,1,0,1,1,0,185.74,4.Email+Push
1004097,4,One_Stop_Low_Price,Value,New,0,1,1,1,1,44.47,7.Email+Push+SMS
1004098,5,One_Stop_Low_Price,Convenience,Loyal,1,0,1,0,0,71.35,1.Email-only
1004099,7,Easy_Eating,Wellness,Loyal,1,1,1,0,0,34.9,1.Email-only
1004100,2,One_Stop_Low_Price,Convenience,Occasional,0,1,1,0,0,24.93,1.Email-only
1004101,4,Easy_Eating,Wellness,Loyal,0,1,1,1,0,36.11,4.Email+Push
1004102,4,Healthy_Foodies,Wellness,Loyal,0,1,1,1,0,48.05,4.Email+Push
1004103,2,Chasing_Price,Value,Loyal,0,1,1,1,0,102.45,4.Email+Push
1004104,7,Easy_Eating,Value,Occasional,0,0,1,0,0,21.48,1.Email-only
1004106,5,One_Stop_Low_Price,Wellness,Occasional,0,1,0,0,1,38.66,3.SMS-only
1004107,5,Easy_Eating,Value,Lapsing,0,0,1,1,0,53.55,4.Email+Push
1004108,7,Chasing_Price,Convenience,Lapsing,0,1,1,1,1,46.46,7.Email+Push+SMS
1004109,3,Scratch_Foodies,Value,Loyal,1,0,1,0,0,77.99,1.Email-only
1004110,2,Easy_Eating,Premium,Lapsing,0,0,1,1,0,45.64,4.Email+Push
1004111,6,One_Stop_Low_Price,Value,Loyal,0,1,1,0,1,49.03,5.Email+SMS
1004112,5,One_Stop_Low_Price,Value,Occasional,1,1,1,0,0,126.61,1.Email-only
1004113,3,Healthy_Foodies,Value,Loyal,1,0,1,1,0,164.77,4.Email+Push
1004115,2,Easy_Eating,Wellness,New,0,1,1,1,0,34.87,4.Email+Push
1004117,6,Easy_Eating,Value,Lapsing,0,0,0,1,0,16.4,2.Push-only
1004118,2,Chasing_Price,Wellness,Occasional,0,1,0,1,0,17.01,2.Push-only
1004119,3,Easy_Shopping,Value,Loyal,0,1,0,0,1,19.1,3.SMS-only
1004120,7,Easy_Shopping,Value,Loyal,0,1,0,1,1,170.04,6.Push+SMS
1004122,7,Easy_Eating,Family,Loyal,1,1,1,1,0,49.87,4.Email+Push
1004123,3,Easy_Shopping,Value,New,1,0,1,0,1,107.91,5.Email+SMS
1004124,8,Easy_Shopping,Convenience,Loyal,1,0,1,0,0,46.19,1.Email-only
1004125,1,Chasing_Price,Family,Lapsing,0,0,1,0,0,66.41,1.Email-only
1004126,3,Easy_Shopping,Family,Loyal,0,0,1,0,0,45.04,1.Email-only
1004127,3,Easy_Eating,Wellness,Loyal,1,1,1,0,1,19.29,5.Email+SMS
1004128,6,Easy_Eating,Value,Occasional,1,1,1,0,0,48.25,1.Email-only
1004130,5,Healthy_Foodies,Convenience,New,1,1,1,0,0,5.77,1.Email-only
1004132,3,Easy_Eating,Value,Loyal,0,0,1,0,0,37.8,1.Email-only
1004133,3,Chasing_Price,Family,Loyal,0,1,1,1,0,83.32,4.Email+Push
1004135,1,Chasing_Price,Convenience,Occasional,1,1,1,0,0,37.37,1.Email-only
1004136,3,Scratch_Foodies,Value,Loyal,0,1,0,1,0,128.64,2.Push-only
1004137,6,Healthy_Foodies,Family,Loyal,1,0,1,0,0,22.53,1.Email-only
1004138,5,Healthy_Foodies,Convenience,Loyal,0,1,1,1,0,124.15,4.Email+Push
1004139,6,Easy_Eating,Premium,Occasional,0,0,1,1,0,21.09,4.Email+Push
1004140,3,Scratch_Foodies,Value,Occasional,1,1,1,0,1,99.9,5.Email+SMS
1004141,3,Easy_Shopping,Convenience,Loyal,0,1,1,0,0,26.15,1.Email-only
1004142,1,Easy_Eating,Wellness,Occasional,1,1,1,0,1,46.68,5.Email+SMS
1004143,3,Easy_Eating,Family,Occasional,1,0,1,1,0,41.83,4.Email+Push
1004144,3,Easy_Eating,Convenience,Occasional,0,0,1,0,0,101.99,1.Email-only
1004145,2,Healthy_Foodies,Value,Loyal,0,0,1,0,0,45.21,1.Email-only
1004146,1,Easy_Eating,Convenience,Lapsing,1,0,1,0,0,11.78,1.Email-only
1004147,5,Scratch_Foodies,Value,Occasional,1,0,1,0,0,41.8,1.Email-only
1004148,3,Healthy_Foodies,Convenience,Loyal,0,0,1,0,0,35.28,1.Email-only
1004149,3,One_Stop_Low_Price,Convenience,Lapsing,0,1,1,0,0,23.37,1.Email-only
1004150,2,Healthy_Foodies,Value,Loyal,0,0,1,1,1,84.59,7.Email+Push+SMS
1004151,3,Healthy_Foodies,Premium,Lapsing,0,0,1,1,0,173.76,4.Email+Push
1004153,3,Easy_Eating,Convenience,Loyal,1,0,0,1,0,19.83,2.Push-only
1004154,4,Scratch_Foodies,Premium,Occasional,0,0,0,1,1,121.68,6.Push+SMS
1004156,7,Chasing_Price,Value,Occasional,0,1,1,0,0,13.95,1.Email-only
1004157,1,Scratch_Foodies,Wellness,Loyal,0,0,1,0,0,69.33,1.Email-only
1004158,3,Easy_Eating,Convenience,New,0,1,1,0,0,84.01,1.Email-only
1004159,1,Easy_Eating,Value,Loyal,0,1,0,1,0,16.97,2.Push-only
1004160,3,Easy_Eating,Convenience,Loyal,0,1,1,0,0,53.47,1.Email-only
1004161,2,Healthy_Foodies,Family,Lapsing,0,1,1,0,0,112.87,1.Email-only
1004162,6,Healthy_Foodies,Wellness,Loyal,1,0,1,0,1,115.58,5.Email+SMS
1004163,3,Easy_Shopping,Premium,New,1,1,1,1,0,29.34,4.Email+Push
1004164,4,Easy_Eating,Value,Loyal,1,0,1,1,0,26.22,4.Email+Push
1004165,2,Chasing_Price,Value,Loyal,0,1,0,1,0,6.37,2.Push-only
1004166,1,Easy_Shopping,Family,Loyal,0,0,1,0,0,71.0,1.Email-only
1004167,3,Scratch_Foodies,Value,Lapsing,1,1,1,1,0,36.39,4.Email+Push
1004168,3,One_Stop_Low_Price,Family,Loyal,1,0,1,0,1,24.73,5.Email+SMS
1004169,3,Scratch_Foodies,Value,New,0,0,1,0,0,24.35,1.Email-only
1004170,8,Easy_Eating,Value,Occasional,1,1,1,0,0,17.34,1.Email-only
1004171,5,Easy_Eating,Family,New,0,1,1,1,1,92.89,7.Email+Push+SMS
1004172,8,Easy_Shopping,Family,Loyal,0,1,1,0,0,14.37,1.Email-only
1004173,2,Easy_Eating,Convenience,Loyal,1,1,1,0,0,114.54,1.Email-only
1004174,5,Easy_Eating,Value,Lapsing,0,0,1,0,1,36.12,5.Email+SMS
1004175,4,Scratch_Foodies,Wellness,New,1,1,1,0,0,52.0,1.Email-only
1004176,4,Chasing_Price,Value,Occasional,1,1,1,1,1,12.54,7.Email+Push+SMS
1004177,8,Healthy_Foodies,Convenience,Occasional,0,1,0,1,0,22.2,2.Push-only
1004178,4,Chasing_Price,Value,Loyal,0,0,1,0,0,65.4,1.Email-only
1004179,7,Healthy_Foodies,Convenience,Occasional,1,1,1,0,1,53.41,5.Email+SMS
1004181,1,One_Stop_Low_Price,Convenience,Loyal,0,1,1,0,0,20.13,1.Email-only
1004182,5,Healthy_Foodies,Wellness,Loyal,1,1,0,1,0,33.14,2.Push-only
1004183,3,Chasing_Price,Premium,Loyal,0,0,1,0,0,21.2,1.Email-only
1004184,7,Easy_Eating,Value,Occasional,0,1,1,0,0,35.84,1.Email-only
1004186,1,Easy_Eating,Value,Loyal,0,1,0,1,0,76.59,2.Push-only
1004187,1,Easy_Eating,Convenience,Loyal,0,0,1,0,1,166.53,5.Email+SMS
1004190,1,Chasing_Price,Premium,Loyal,0,1,1,0,0,130.41,1.Email-only
1004191,5,Easy_Shopping,Convenience,New,0,0,0,1,0,146.96,2.Push-only
1004192,4,Healthy_Foodies,Family,New,1,0,1,1,0,102.41,4.Email+Push
1004193,6,Easy_Eating,Value,Loyal,0,0,1,1,0,17.86,4.Email+Push
1004194,2,Easy_Eating,Convenience,Lapsing,1,1,1,0,1,28.26,5.Email+SMS
1004195,3,Easy_Eating,Value,Occasional,0,0,0,0,1,124.07,3.SMS-only
1004196,1,Healthy_Foodies,Value,Loyal,0,0,0,1,0,13.99,2.Push-only
1004197,7,Healthy_Foodies,Convenience,Loyal,0,0,1,1,0,69.07,4.Email+Push
1004198,1,Healthy_Foodies,Family,Occasional,0,1,1,0,1,91.05,5.Email+SMS
1004199,1,Easy_Eating,Premium,Occasional,1,0,1,0,0,74.05,1.Email-only
1004200,1,Easy_Eating,Family,New,0,1,1,0,0,113.08,1.Email-only
1004201,6,Easy_Shopping,Family,Occasional,1,1,1,1,0,115.21,4.Email+Push
1004203,4,Chasing_Price,Wellness,Occasional,0,1,1,0,0,68.56,1.Email-only
1004206,1,Healthy_Foodies,Convenience,Lapsing,0,0,1,0,0,36.46,1.Email-only
1004207,1,Chasing_Price,Convenience,Occasional,0,0,1,0,0,35.13,1.Email-only
1004209,1,Easy_Shopping,Convenience,Loyal,1,1,1,0,0,28.54,1.Email-only
1004210,5,Easy_Shopping,Convenience,Occasional,0,0,0,0,1,30.39,3.SMS-only
1004211,2,Chasing_Price,Convenience,Lapsing,1,1,1,0,0,19.44,1.Email-only
1004212,3,One_Stop_Low_Price,Family,Lapsing,0,0,1,0,0,69.27,1.Email-only
1004213,1,Easy_Eating,Wellness,New,0,1,1,0,0,143.0,1.Email-only
1004214,4,Chasing_Price,Convenience,Occasional,0,0,1,1,0,17.98,4.Email+Push
1004215,1,Healthy_Foodies,Convenience,Loyal,0,1,1,0,0,166.01,1.Email-only
1004216,5,Chasing_Price,Convenience,Lapsing,0,1,1,0,0,20.43,1.Email-only
1004217,1,Easy_Eating,Premium,Lapsing,0,1,1,1,1,120.09,7.Email+Push+SMS
1004218,8,Scratch_Foodies,Value,Loyal,1,1,1,0,1,28.93,5.Email+SMS
1004219,5,Easy_Eating,Family,New,0,1,0,0,1,31.02,3.SMS-only
1004220,1,Chasing_Price,Family,Occasional,0,0,1,1,0,48.81,4.Email+Push
1004221,1,One_Stop_Low_Price,Convenience,Loyal,0,1,1,0,1,28.42,5.Email+SMS
1004222,2,Healthy_Foodies,Value,Loyal,1,0,1,0,1,39.79,5.Email+SMS
1004223,1,Healthy_Foodies,Convenience,New,0,1,1,0,0,23.67,1.Email-only
1004224,2,Healthy_Foodies,Value,New,0,1,1,1,1,423.16,7.Email+Push+SMS
1004225,6,Chasing_Price,Family,Loyal,1,1,1,1,0,11.63,4.Email+Push
1004226,4,Easy_Eating,Value,Loyal,1,1,1,0,0,132.32,1.Email-only
1004228,4,Easy_Shopping,Value,Occasional,1,0,1,0,0,33.72,1.Email-only
1004231,1,Healthy_Foodies,Convenience,Loyal,1,0,1,1,0,44.31,4.Email+Push
1004232,5,Healthy_Foodies,Wellness,Loyal,0,1,1,0,0,204.18,1.Email-only
1004233,5,One_Stop_Low_Price,Family,Loyal,1,0,1,0,0,104.81,1.Email-only
1004234,1,Healthy_Foodies,Value,Loyal,0,1,1,1,1,29.57,7.Email+Push+SMS
1004235,1,Easy_Eating,Convenience,Lapsing,0,0,1,1,0,44.02,4.Email+Push
1004236,3,Healthy_Foodies,Premium,New,1,1,1,1,0,163.51,4.Email+Push
1004237,6,Easy_Shopping,Premium,Loyal,1,1,0,1,0,52.88,2.Push-only
1004238,3,Chasing_Price,Value,New,1,1,1,1,0,13.17,4.Email+Push
1004239,4,Easy_Eating,Value,Occasional,0,0,1,0,1,176.44,5.Email+SMS
1004240,5,Easy_Eating,Premium,New,0,1,1,1,0,65.74,4.Email+Push
1004241,6,Scratch_Foodies,Convenience,New,0,1,1,0,0,24.21,1.Email-only
1004242,3,Easy_Eating,Value,Loyal,0,1,1,1,1,19.25,7.Email+Push+SMS
1004243,3,Easy_Eating,Wellness,Loyal,0,1,1,1,0,120.42,4.Email+Push
1004244,5,One_Stop_Low_Price,Wellness,Loyal,1,1,1,0,0,27.92,1.Email-only
1004245,2,Easy_Shopping,Convenience,Lapsing,0,0,1,1,0,45.87,4.Email+Push
1004246,6,Easy_Eating,Value,Loyal,1,1,1,0,0,43.55,1.Email-only
1004247,1,Easy_Eating,Wellness,New,1,0,1,1,0,52.49,4.Email+Push
1004248,1,Healthy_Foodies,Premium,Occasional,1,1,1,0,0,94.04,1.Email-only
1004250,2,Easy_Eating,Value,Occasional,0,1,1,0,0,38.38,1.Email-only
1004251,1,Easy_Shopping,Convenience,New,0,0,1,1,0,117.95,4.Email+Push
1004252,1,Easy_Eating,Wellness,Loyal,0,0,1,1,0,89.0,4.Email+Push
1004253,3,Easy_Eating,Convenience,Occasional,0,0,1,1,0,324.82,4.Email+Push
1004254,6,Easy_Shopping,Value,Lapsing,0,0,0,1,0,50.52,2.Push-only
1004255,1,Easy_Shopping,Value,Occasional,0,1,1,0,0,115.29,1.Email-only
1004256,1,Easy_Shopping,Family,Occasional,0,1,1,0,0,52.49,1.Email-only
1004257,3,Healthy_Foodies,Convenience,Loyal,0,0,1,1,0,143.34,4.Email+Push
1004258,7,Healthy_Foodies,Convenience,Loyal,0,1,1,1,0,93.81,4.Email+Push
1004261,7,Healthy_Foodies,Convenience,Loyal,0,1,1,0,1,14.11,5.Email+SMS
1004262,2,Chasing_Price,Value,Loyal,0,0,1,0,0,9.69,1.Email-only
1004263,6,Scratch_Foodies,Convenience,Lapsing,1,1,1,1,0,37.24,4.Email+Push
1004264,5,One_Stop_Low_Price,Premium,Loyal,0,0,1,1,0,19.66,4.Email+Push
1004265,3,Easy_Shopping,Wellness,Occasional,1,0,1,0,0,6.7,1.Email-only
1004266,3,Scratch_Foodies,Wellness,Lapsing,0,0,1,1,0,11.65,4.Email+Push
1004267,6,Easy_Eating,Family,Loyal,0,0,1,0,0,32.72,1.Email-only
1004268,6,Scratch_Foodies,Wellness,Occasional,0,1,0,0,1,28.4,3.SMS-only
1004269,5,Healthy_Foodies,Wellness,Occasional,1,0,0,0,1,21.08,3.SMS-only
1004270,8,Healthy_Foodies,Convenience,Occasional,0,1,1,1,0,24.23,4.Email+Push
1004271,3,Easy_Eating,Premium,Occasional,1,0,1,0,1,114.16,5.Email+SMS
1004272,6,Chasing_Price,Value,New,0,0,1,1,0,46.62,4.Email+Push
1004273,6,Easy_Shopping,Value,Loyal,1,1,1,1,0,13.64,4.Email+Push
1004274,2,Healthy_Foodies,Value,Occasional,0,1,1,0,0,64.34,1.Email-only
1004275,1,Scratch_Foodies,Premium,Loyal,0,1,1,0,0,39.27,1.Email-only
1004276,3,One_Stop_Low_Price,Value,New,1,1,1,0,0,2.87,1.Email-only
1004278,2,Easy_Eating,Value,Occasional,0,1,1,1,0,38.59,4.Email+Push
1004279,5,Easy_Shopping,Family,Loyal,0,0,1,0,0,25.63,1.Email-only
1004280,1,Healthy_Foodies,Family,New,1,1,1,1,0,73.1,4.Email+Push
1004281,2,Easy_Eating,Convenience,Occasional,0,0,1,0,0,35.33,1.Email-only
1004283,1,Chasing_Price,Convenience,Lapsing,0,0,1,0,1,18.11,5.Email+SMS
1004285,1,Healthy_Foodies,Convenience,Occasional,0,0,1,1,0,59.37,4.Email+Push
1004286,7,Healthy_Foodies,Value,Loyal,0,1,1,0,0,91.65,1.Email-only
1004287,2,Scratch_Foodies,Wellness,Lapsing,1,1,1,0,1,76.06,5.Email+SMS
1004288,8,Scratch_Foodies,Convenience,Occasional,1,0,1,0,1,94.46,5.Email+SMS
